fecha,item_id,nombre_item,categoria,unidad_medida,ocupacion_familias,stock_inicio,ingreso_stock,consumo_real,stock_fin,consumo_estimado_7d,consumo_estimado_14d,dias_cobertura,stock_critico_7d,stock_critico_14d
2025-11-19,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,38,75.7,0.0,2.7,73.0,22.0,44.0,23.23,0.0,0.0
2025-11-20,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,36,73.0,0.0,2.1,70.9,20.9,41.8,23.75,0.0,0.0
2025-11-21,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,37,70.9,0.0,2.9,68.0,21.0,42.0,22.67,0.0,0.0
2025-11-22,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,38,68.0,0.0,3.4,64.6,20.6,41.2,21.95,0.0,0.0
2025-11-23,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,40,64.6,0.0,2.9,61.7,20.1,40.2,21.49,0.0,1.0
2025-11-24,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,39,61.7,0.0,2.7,59.0,19.4,38.8,21.29,0.0,1.0
2025-11-25,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,38,59.0,0.0,2.6,56.4,19.3,38.6,20.46,0.0,1.0
2025-11-26,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,38,56.4,0.0,2.7,53.7,19.3,38.6,19.48,0.0,1.0
2025-11-27,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,38,53.7,0.0,2.9,50.8,20.1,40.2,17.69,0.0,1.0
2025-11-28,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,39,50.8,0.0,3.9,46.9,21.1,42.2,15.56,0.0,1.0
2025-11-29,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,38,46.9,0.0,3.1,43.8,20.8,41.6,14.74,0.0,1.0
2025-11-30,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,38,43.8,0.0,2.5,41.3,20.4,40.8,14.17,1.0,1.0
2025-12-01,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,39,41.3,0.0,2.1,39.2,19.8,39.6,13.86,1.0,1.0
2025-12-02,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,38,39.2,0.0,1.7,37.5,18.9,37.8,13.89,1.0,1.0
2025-12-03,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,36,37.5,0.0,2.5,35.0,18.7,37.4,13.1,1.0,1.0
2025-12-04,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,38,35.0,0.0,3.0,32.0,18.8,37.6,11.91,1.0,1.0
2025-12-05,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,39,32.0,0.0,2.7,29.3,17.6,35.2,11.65,1.0,1.0
2025-12-06,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,38,29.3,0.0,2.9,26.4,17.4,34.8,10.62,1.0,1.0
2025-12-07,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,40,26.4,0.0,2.3,24.1,17.2,34.4,9.81,1.0,1.0
2025-12-08,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,44,24.1,0.0,3.1,21.0,18.2,36.4,8.08,1.0,1.0
2025-12-09,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,44,21.0,0.0,4.1,16.9,20.6,41.2,5.74,0.0,0.0
2025-12-10,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,44,137.6,120.7,3.3,134.3,21.4,42.8,43.93,0.0,0.0
2025-12-11,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,43,134.3,0.0,2.7,131.6,21.1,42.2,43.66,0.0,0.0
2025-12-12,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,43,131.6,0.0,2.7,128.9,21.1,42.2,42.76,0.0,0.0
2025-12-13,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,44,128.9,0.0,3.7,125.2,21.9,43.8,40.02,0.0,0.0
2025-12-14,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,43,125.2,0.0,3.8,121.4,23.4,46.8,36.32,0.0,0.0
2025-12-15,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,43,121.4,0.0,3.2,118.2,23.5,47.0,35.21,0.0,0.0
2025-12-16,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,43,118.2,0.0,3.4,114.8,22.8,45.6,35.25,0.0,0.0
2025-12-17,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,43,114.8,0.0,3.6,111.2,23.1,46.2,33.7,0.0,0.0
2025-12-18,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,42,111.2,0.0,3.0,108.2,23.4,46.8,32.37,0.0,0.0
2025-12-19,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,45,108.2,0.0,3.3,104.9,24.0,48.0,30.6,0.0,0.0
2025-12-20,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,44,104.9,0.0,3.3,101.6,23.6,47.2,30.14,0.0,0.0
2025-12-21,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,44,101.6,0.0,3.3,98.3,23.1,46.2,29.79,0.0,0.0
2025-12-22,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,45,98.3,0.0,5.1,93.2,25.0,50.0,26.1,0.0,0.0
2025-12-23,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,44,93.2,0.0,3.5,89.7,25.1,50.2,25.02,0.0,0.0
2025-12-24,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,41,89.7,0.0,2.7,87.0,24.2,48.4,25.17,0.0,0.0
2025-12-25,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,40,87.0,0.0,2.4,84.6,23.6,47.2,25.09,0.0,0.0
2025-12-26,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,39,84.6,0.0,2.8,81.8,23.1,46.2,24.79,0.0,0.0
2025-12-27,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,42,81.8,0.0,3.8,78.0,23.6,47.2,23.14,0.0,0.0
2025-12-28,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,41,78.0,0.0,3.9,74.1,24.2,48.4,21.43,0.0,0.0
2025-12-29,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,42,74.1,0.0,3.2,70.9,22.3,44.6,22.26,0.0,0.0
2025-12-30,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,44,70.9,0.0,3.5,67.4,22.3,44.6,21.16,0.0,0.0
2025-12-31,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,44,67.4,0.0,3.7,63.7,23.3,46.6,19.14,0.0,1.0
2026-01-01,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,46,63.7,0.0,2.9,60.8,23.8,47.6,17.88,0.0,1.0
2026-01-02,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,47,60.8,0.0,3.6,57.2,24.6,49.2,16.28,0.0,1.0
2026-01-03,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,47,57.2,0.0,3.0,54.2,23.8,47.6,15.94,0.0,1.0
2026-01-04,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,47,54.2,0.0,2.7,51.5,22.6,45.2,15.95,0.0,1.0
2026-01-05,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,47,51.5,0.0,3.5,48.0,22.9,45.8,14.67,0.0,1.0
2026-01-06,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,44,48.0,0.0,2.7,45.3,22.1,44.2,14.35,0.0,1.0
2026-01-07,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,41,45.3,0.0,2.5,42.8,20.9,41.8,14.33,1.0,1.0
2026-01-08,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,42,42.8,0.0,2.8,40.0,20.8,41.6,13.46,1.0,1.0
2026-01-09,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,41,40.0,0.0,2.9,37.1,20.1,40.2,12.92,1.0,1.0
2026-01-10,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,39,37.1,0.0,2.6,34.5,19.7,39.4,12.26,1.0,1.0
2026-01-11,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,40,34.5,0.0,3.0,31.5,20.0,40.0,11.02,1.0,1.0
2026-01-12,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,39,31.5,0.0,2.8,28.7,19.3,38.6,10.41,1.0,1.0
2026-01-13,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,40,28.7,0.0,2.3,26.4,18.9,37.8,9.78,1.0,1.0
2026-01-14,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,40,26.4,0.0,2.9,23.5,19.3,38.6,8.52,1.0,1.0
2026-01-15,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,39,23.5,0.0,2.9,20.6,19.4,38.8,7.43,0.0,0.0
2026-01-16,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,37,139.1,118.5,2.4,136.7,18.9,37.8,50.63,0.0,0.0
2026-01-17,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,37,136.7,0.0,2.6,134.1,18.9,37.8,49.67,0.0,0.0
2026-01-18,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,41,134.1,0.0,3.0,131.1,18.9,37.8,48.56,0.0,0.0
2026-01-19,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,42,131.1,0.0,2.8,128.3,18.9,37.8,47.52,0.0,0.0
2026-01-20,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,41,128.3,0.0,2.4,125.9,19.0,38.0,46.38,0.0,0.0
2026-01-21,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,45,125.9,0.0,3.7,122.2,19.8,39.6,43.2,0.0,0.0
2026-01-22,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,45,122.2,0.0,3.3,118.9,20.2,40.4,41.2,0.0,0.0
2026-01-23,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,44,118.9,0.0,3.9,115.0,21.7,43.4,37.1,0.0,0.0
2026-01-24,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,44,115.0,0.0,3.6,111.4,22.7,45.4,34.35,0.0,0.0
2026-01-25,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,44,111.4,0.0,3.1,108.3,22.8,45.6,33.25,0.0,0.0
2026-01-26,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,45,108.3,0.0,4.9,103.4,24.9,49.8,29.07,0.0,0.0
2026-01-27,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,46,103.4,0.0,3.0,100.4,25.5,51.0,27.56,0.0,0.0
2026-01-28,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,45,100.4,0.0,3.8,96.6,25.6,51.2,26.41,0.0,0.0
2026-01-29,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,46,96.6,0.0,2.8,93.8,25.1,50.2,26.16,0.0,0.0
2026-01-30,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,45,93.8,0.0,3.8,90.0,25.0,50.0,25.2,0.0,0.0
2026-01-31,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,46,90.0,0.0,4.3,85.7,25.7,51.4,23.34,0.0,0.0
2026-02-01,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,46,85.7,0.0,2.7,83.0,25.3,50.6,22.96,0.0,0.0
2026-02-02,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,43,83.0,0.0,3.1,79.9,23.5,47.0,23.8,0.0,0.0
2026-02-03,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,42,79.9,0.0,2.4,77.5,22.9,45.8,23.69,0.0,0.0
2026-02-04,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,42,77.5,0.0,4.1,73.4,23.2,46.4,22.15,0.0,0.0
2026-02-05,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,43,73.4,0.0,2.2,71.2,22.6,45.2,22.05,0.0,1.0
2026-02-06,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,42,71.2,0.0,3.4,67.8,22.2,44.4,21.38,0.0,1.0
2026-02-07,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,44,67.8,0.0,3.7,64.1,21.6,43.2,20.77,0.0,1.0
2026-02-08,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,43,64.1,0.0,4.5,59.6,23.4,46.8,17.83,0.0,1.0
2026-02-09,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,41,59.6,0.0,3.1,56.5,23.4,46.8,16.9,0.0,1.0
2026-02-10,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,44,56.5,0.0,3.5,53.0,24.5,49.0,15.14,0.0,1.0
2026-02-11,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,41,53.0,0.0,2.9,50.1,23.3,46.6,15.05,0.0,1.0
2026-02-12,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,43,50.1,0.0,3.4,46.7,24.5,49.0,13.34,1.0,1.0
2026-02-13,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,43,46.7,0.0,2.8,43.9,23.9,47.8,12.86,1.0,1.0
2026-02-14,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,44,43.9,0.0,3.1,40.8,23.3,46.6,12.26,1.0,1.0
2026-02-15,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,43,40.8,0.0,3.5,37.3,22.3,44.6,11.71,1.0,1.0
2026-02-16,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,42,37.3,0.0,2.3,35.0,21.5,43.0,11.4,1.0,1.0
2026-02-17,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,45,35.0,0.0,3.7,31.3,21.7,43.4,10.1,1.0,1.0
2026-02-18,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,47,31.3,0.0,3.9,27.4,22.7,45.4,8.45,1.0,1.0
2026-02-19,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,48,27.4,0.0,2.8,24.6,22.1,44.2,7.79,0.0,0.0
2026-02-20,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,45,137.3,112.7,3.7,133.6,23.0,46.0,40.66,0.0,0.0
2026-02-21,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,44,133.6,0.0,3.2,130.4,23.1,46.2,39.52,0.0,0.0
2026-02-22,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,44,130.4,0.0,3.3,127.1,22.9,45.8,38.85,0.0,0.0
2026-02-23,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,42,127.1,0.0,3.0,124.1,23.6,47.2,36.81,0.0,0.0
2026-02-24,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,40,124.1,0.0,3.2,120.9,23.1,46.2,36.64,0.0,0.0
2026-02-25,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,42,120.9,0.0,3.5,117.4,22.7,45.4,36.2,0.0,0.0
2026-02-26,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,42,117.4,0.0,3.6,113.8,23.5,47.0,33.9,0.0,0.0
2026-02-27,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,44,113.8,0.0,3.3,110.5,23.1,46.2,33.48,0.0,0.0
2026-02-28,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,47,110.5,0.0,3.8,106.7,23.7,47.4,31.51,0.0,0.0
2026-03-01,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,48,106.7,0.0,4.2,102.5,24.6,49.2,29.17,0.0,0.0
2026-03-02,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,47,102.5,0.0,3.7,98.8,25.3,50.6,27.34,0.0,0.0
2026-03-03,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,48,98.8,0.0,3.2,95.6,25.3,50.6,26.45,0.0,0.0
2026-03-04,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,48,95.6,0.0,3.0,92.6,24.8,49.6,26.14,0.0,0.0
2026-03-05,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,48,92.6,0.0,3.5,89.1,24.7,49.4,25.25,0.0,0.0
2026-03-06,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,48,89.1,0.0,4.9,84.2,26.3,52.6,22.41,0.0,0.0
2026-03-07,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,48,84.2,0.0,4.1,80.1,26.6,53.2,21.08,0.0,0.0
2026-03-08,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,48,80.1,0.0,3.4,76.7,25.8,51.6,20.81,0.0,1.0
2026-03-09,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,49,76.7,0.0,3.6,73.1,25.7,51.4,19.91,0.0,1.0
2026-03-10,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,50,73.1,0.0,3.9,69.2,26.4,52.8,18.35,0.0,1.0
2026-03-11,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,50,69.2,0.0,3.9,65.3,27.3,54.6,16.74,0.0,1.0
2026-03-12,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,47,65.3,0.0,3.0,62.3,26.8,53.6,16.27,0.0,1.0
2026-03-13,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,46,62.3,0.0,4.0,58.3,25.9,51.8,15.76,0.0,1.0
2026-03-14,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,47,58.3,0.0,3.8,54.5,25.6,51.2,14.9,0.0,1.0
2026-03-15,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,46,54.5,0.0,3.0,51.5,25.2,50.4,14.31,1.0,1.0
2026-03-16,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,44,51.5,0.0,3.3,48.2,24.9,49.8,13.55,1.0,1.0
2026-03-17,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,44,48.2,0.0,3.7,44.5,24.7,49.4,12.61,1.0,1.0
2026-03-18,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,45,44.5,0.0,3.7,40.8,24.5,49.0,11.66,1.0,1.0
2026-03-19,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,45,40.8,0.0,4.0,36.8,25.5,51.0,10.1,1.0,1.0
2026-03-20,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,45,36.8,0.0,3.5,33.3,25.0,50.0,9.32,1.0,1.0
2026-03-21,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,44,33.3,0.0,3.7,29.6,24.9,49.8,8.32,1.0,1.0
2026-03-22,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,44,29.6,0.0,3.8,25.8,25.7,51.4,7.03,0.0,0.0
2026-03-23,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,46,135.0,109.2,2.7,132.3,25.1,50.2,36.9,0.0,0.0
2026-03-24,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,47,132.3,0.0,3.3,129.0,24.7,49.4,36.56,0.0,0.0
2026-03-25,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,47,129.0,0.0,3.5,125.5,24.5,49.0,35.86,0.0,0.0
2026-03-26,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,46,125.5,0.0,3.5,122.0,24.0,48.0,35.58,0.0,0.0
2026-03-27,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,47,122.0,0.0,3.4,118.6,23.9,47.8,34.74,0.0,0.0
2026-03-28,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,46,118.6,0.0,3.6,115.0,23.8,47.6,33.82,0.0,0.0
2026-03-29,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,45,115.0,0.0,3.7,111.3,23.7,47.4,32.87,0.0,0.0
2026-03-30,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,46,111.3,0.0,2.8,108.5,23.8,47.6,31.91,0.0,0.0
2026-03-31,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,49,108.5,0.0,3.5,105.0,24.0,48.0,30.62,0.0,0.0
2026-04-01,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,50,105.0,0.0,4.5,100.5,25.0,50.0,28.14,0.0,0.0
2026-04-02,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,52,100.5,0.0,4.0,96.5,25.5,51.0,26.49,0.0,0.0
2026-04-03,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,49,96.5,0.0,4.7,91.8,26.8,53.6,23.98,0.0,0.0
2026-04-04,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,50,91.8,0.0,4.7,87.1,27.9,55.8,21.85,0.0,0.0
2026-04-05,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,50,87.1,0.0,4.4,82.7,28.6,57.2,20.24,0.0,0.0
2026-04-06,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,51,82.7,0.0,3.4,79.3,29.2,58.4,19.01,0.0,0.0
2026-04-07,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,49,79.3,0.0,3.4,75.9,29.1,58.2,18.26,0.0,0.0
2026-04-08,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,49,75.9,0.0,4.4,71.5,29.0,58.0,17.26,0.0,0.0
2026-04-09,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,50,71.5,0.0,3.0,68.5,28.0,56.0,17.12,0.0,0.0
2026-04-10,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,52,68.5,0.0,4.1,64.4,27.4,54.8,16.45,0.0,0.0
2026-04-11,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,54,64.4,0.0,4.5,59.9,27.2,54.4,15.42,0.0,0.0
2026-04-12,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,53,59.9,0.0,5.2,54.7,28.0,56.0,13.67,0.0,0.0
2026-04-13,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,54,54.7,0.0,5.2,49.5,29.8,59.6,11.63,0.0,0.0
2026-04-14,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,51,49.5,0.0,5.5,44.0,31.9,63.8,9.66,0.0,0.0
2026-04-15,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,51,44.0,0.0,4.1,39.9,31.6,63.2,8.84,0.0,0.0
2026-04-16,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,48,39.9,0.0,4.4,35.5,33.0,66.0,7.53,0.0,0.0
2026-04-17,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,50,35.5,0.0,4.4,31.1,33.3,66.6,6.54,0.0,0.0
2026-04-18,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,54,131.6,100.5,5.4,126.2,34.2,68.4,25.83,0.0,0.0
2026-04-19,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,54,126.2,0.0,5.8,120.4,34.8,69.6,24.22,0.0,0.0
2026-04-20,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,52,120.4,0.0,4.3,116.1,33.9,67.8,23.97,0.0,0.0
2026-04-21,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,49,116.1,0.0,4.6,111.5,33.0,66.0,23.65,0.0,0.0
2026-04-22,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,51,111.5,0.0,4.5,107.0,33.4,66.8,22.43,0.0,0.0
2026-04-23,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,52,107.0,0.0,3.8,103.2,32.8,65.6,22.02,0.0,0.0
2026-04-24,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,55,103.2,0.0,4.2,99.0,32.6,65.2,21.26,0.0,0.0
2026-04-25,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,54,99.0,0.0,4.8,94.2,32.0,64.0,20.61,0.0,0.0
2026-04-26,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,55,94.2,0.0,4.8,89.4,31.0,62.0,20.19,0.0,0.0
2026-04-27,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,54,89.4,0.0,4.5,84.9,31.2,62.4,19.05,0.0,0.0
2026-04-28,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,54,84.9,0.0,3.7,81.2,30.3,60.6,18.76,0.0,0.0
2026-04-29,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,53,81.2,0.0,4.9,76.3,30.7,61.4,17.4,0.0,0.0
2026-04-30,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,56,76.3,0.0,5.4,70.9,32.3,64.6,15.37,0.0,0.0
2026-05-01,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,55,70.9,0.0,6.3,64.6,34.4,68.8,13.15,0.0,0.0
2026-05-02,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,56,64.6,0.0,5.5,59.1,35.1,70.2,11.79,0.0,0.0
2026-05-03,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,57,59.1,0.0,5.2,53.9,35.5,71.0,10.63,0.0,0.0
2026-05-04,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,57,53.9,0.0,4.9,49.0,35.9,71.8,9.55,0.0,0.0
2026-05-05,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,58,49.0,0.0,4.6,44.4,36.8,73.6,8.45,0.0,0.0
2026-05-06,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,55,44.4,0.0,4.4,40.0,36.3,72.6,7.71,0.0,0.0
2026-05-07,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,53,40.0,0.0,4.6,35.4,35.5,71.0,6.98,0.0,0.0
2026-05-08,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,51,131.5,96.1,5.5,126.0,34.7,69.4,25.42,0.0,0.0
2026-05-09,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,52,126.0,0.0,5.4,120.6,34.6,69.2,24.4,0.0,0.0
2026-05-10,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,53,120.6,0.0,5.1,115.5,34.5,69.0,23.43,0.0,0.0
2026-05-11,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,50,115.5,0.0,4.8,110.7,34.4,68.8,22.53,0.0,0.0
2026-05-12,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,50,110.7,0.0,4.2,106.5,34.0,68.0,21.93,0.0,0.0
2026-05-13,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,48,106.5,0.0,3.8,102.7,33.4,66.8,21.52,0.0,0.0
2026-05-14,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,47,102.7,0.0,4.3,98.4,33.1,66.2,20.81,0.0,0.0
2026-05-15,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,49,98.4,0.0,4.0,94.4,31.6,63.2,20.91,0.0,0.0
2026-05-16,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,47,94.4,0.0,5.0,89.4,31.2,62.4,20.06,0.0,0.0
2026-05-17,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,47,89.4,0.0,3.2,86.2,29.3,58.6,20.59,0.0,0.0
2026-05-18,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,46,86.2,0.0,4.9,81.3,29.4,58.8,19.36,0.0,0.0
2026-05-19,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,47,81.3,0.0,3.6,77.7,28.8,57.6,18.89,0.0,0.0
